awbNo,Order No.,Client Name,Order Branch,Origin,Destination,Destination Latitude,Destination Longitude,Order Type,Order State,Delivery Type,Delivery Location Type,Order Date,Start Date,End Date,Notes,Payment Type,Order Value,Re-calculated Value,Amount Collected,Payment Subtype,Transaction Id,Cash Mismatch Reason,Opening Cash,Closing Cash,Status,Planned Service Time,Service Time,Delivery Associate,DB Employee ID,Assigned Through,Trip,Planned Checkout Time,Start Time (Actual),End Time (Actual),Planned Distance,Actual Distance Travelled,Actual Distance from Hub,Actual Tracked Distance,Start Time (Planned),End Time (Planned),Time Taken (Difference in Mins.),Check-in Time,Check-out Time,Check-in Latitude,Check-in Longitude,Check-out Latitude,Check-out Longitude,Order Sequence,Vendor/Customer code,Customer Name,POD count,No. of Crates,Weight (Kg),Volume (Cc),Customer comments,Reason,Ratings,No. of Attempts,Territory Enter Time,Territory Exit Time,Delayed,Delayed by (Mins),Scan Status,Parent Order No,Territory Name,Priority
Awb_7244278,=("ord_201955174745_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Powai,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1115,72.9093,Delivery,Forward,,,"13, Jun 2019 12:43 AM","13, Jun 2019 01:48 AM","13, Jun 2019 02:18 AM",,COD,200.0000,200.0000,200.0000,-,-,-,,,Delivered,15,-,,-,-,,=(""),"13, Jun 2019 01:05 AM","13, Jun 2019 01:05 AM",0.0,,0.42653268575668335,,=(""),=(""),0,=(""),"13, Jun 2019 01:05 AM",,,,,,Cust_5352,User_2213,,2,10.0,10.1,,-,0.0,1,NA,NA,N,-,-,-,Geofence Not Mapped,-
Awb_6912617,=("ord_431599868697_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Powai,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1115,72.9093,Delivery,Forward,,,"13, Jun 2019 12:40 AM","13, Jun 2019 12:45 AM","13, Jun 2019 01:15 AM",,COD,200.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,0.42653268575668335,,=(""),=(""),,=(""),=(""),,,,,,Cust_9654,User_2143,,2,10.0,10.1,,-,0.0,0,NA,NA,Y,4089,-,-,Geofence Not Mapped,-
Ord_3723089_test,=("Ord_7040553_test"),Test Automation Client,Delhi,Delhi,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Delhi,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 06:29 AM","13, Jun 2019 07:19 AM","13, Jun 2019 07:49 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Intransit,15,-,User_7667192,7184122,Planning,TRIP-9656,"13, Jun 2019 01:28 AM","13, Jun 2019 01:00 AM",=(""),2.87,,1.6686804294586182,,"13, Jun 2019 01:00 AM","13, Jun 2019 01:28 AM",,=(""),=(""),,,,,1,Cust_0834,User_8794,,1,,,,-,0.0,0,NA,NA,Y,3695,-,-,Geofence Not Mapped,-
Ord_3570330_test,=("Ord_1996297_test"),Test Automation Client,Delhi,Delhi,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Delhi,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 06:26 AM","13, Jun 2019 07:16 AM","13, Jun 2019 07:46 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Intransit,15,-,User_8078955,3043448,Planning,TRIP-9654,"13, Jun 2019 01:25 AM","13, Jun 2019 12:58 AM",=(""),2.87,,1.6686804294586182,,"13, Jun 2019 12:58 AM","13, Jun 2019 01:25 AM",,=(""),=(""),,,,,1,Cust_7353,User_4262,,1,,,,-,0.0,0,NA,NA,Y,3698,-,-,Geofence Not Mapped,-
Ord_1938557_test,=("Ord_4017770_test"),Test Automation Client,Delhi,Delhi,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Delhi,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 06:24 AM","13, Jun 2019 07:14 AM","13, Jun 2019 07:44 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Intransit,15,-,User_7113548,8537840,Planning,TRIP-9652,"13, Jun 2019 01:22 AM","13, Jun 2019 12:55 AM",=(""),2.87,,1.6686804294586182,,"13, Jun 2019 12:55 AM","13, Jun 2019 01:22 AM",,=(""),=(""),,,,,1,Cust_2231,User_0699,,1,,,,-,0.0,0,NA,NA,Y,3700,-,-,Geofence Not Mapped,-
Ord_9400207_test,=("Ord_0774649_test"),Test Automation Client,Mumbai,Mumbai,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 05:59 AM","13, Jun 2019 06:49 AM","13, Jun 2019 07:19 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Intransit,15,-,User_7124760,7388102,Planning,TRIP-9649,"13, Jun 2019 01:25 AM","13, Jun 2019 12:29 AM",=(""),20.71,,18.998411178588867,,"13, Jun 2019 12:29 AM","13, Jun 2019 01:25 AM",,=(""),=(""),,,,,1,Cust_4890,User_5481,,10,,,,-,0.0,0,NA,NA,Y,3725,-,-,Geofence Not Mapped,-
Ord_7137916_test,=("Ord_WH_5745856575_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 05:58 AM","13, Jun 2019 06:48 AM","13, Jun 2019 07:18 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,5.777494430541992,,=(""),=(""),,=(""),=(""),,,,,,Cust_4088,User_2108,,10,,,,-,0.0,0,NA,NA,Y,3726,-,-,Geofence Not Mapped,-
Ord_9648498_test,=("Ord_9797491_test"),Test Automation Client,Mumbai,Mumbai,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 05:57 AM","13, Jun 2019 06:47 AM","13, Jun 2019 07:17 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Intransit,15,-,User_9949091,2016383,Planning,TRIP-9647,"13, Jun 2019 01:23 AM","13, Jun 2019 12:27 AM",=(""),20.71,,18.998411178588867,,"13, Jun 2019 12:27 AM","13, Jun 2019 01:23 AM",,=(""),=(""),,,,,1,Cust_4769,User_4583,,10,,,,-,0.0,0,NA,NA,Y,3727,-,-,Geofence Not Mapped,-
Ord_2842292_test,=("Ord_WH_4086514757_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 05:56 AM","13, Jun 2019 06:46 AM","13, Jun 2019 07:16 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,5.777494430541992,,=(""),=(""),,=(""),=(""),,,,,,Cust_9877,User_9613,,10,,,,-,0.0,0,NA,NA,Y,3728,-,-,Geofence Not Mapped,-
Ord_3260948_test,=("Ord_2539735_test"),Test Automation Client,Mumbai,Mumbai,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 05:55 AM","13, Jun 2019 06:45 AM","13, Jun 2019 07:15 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Intransit,15,-,User_0368810,8686840,Planning,TRIP-9645,"13, Jun 2019 01:21 AM","13, Jun 2019 12:25 AM",=(""),20.71,,18.998411178588867,,"13, Jun 2019 12:25 AM","13, Jun 2019 01:21 AM",,=(""),=(""),,,,,1,Cust_0119,User_7239,,10,,,,-,0.0,0,NA,NA,Y,3729,-,-,Geofence Not Mapped,-
Ord_9589391_test,=("Ord_WH_0638174255_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 05:54 AM","13, Jun 2019 06:44 AM","13, Jun 2019 07:14 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,5.777494430541992,,=(""),=(""),,=(""),=(""),,,,,,Cust_7607,User_9364,,10,,,,-,0.0,0,NA,NA,Y,3729,-,-,Geofence Not Mapped,-
Ord_0550484_test,=("Ord_8978312_test"),Test Automation Client,Mumbai,Mumbai,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 05:46 AM","13, Jun 2019 06:36 AM","13, Jun 2019 07:06 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,18.998411178588867,,=(""),=(""),,=(""),=(""),,,,,,Cust_3217,User_1335,,10,,,,-,0.0,0,NA,NA,Y,3737,-,-,Geofence Not Mapped,-
Ord_6185768_test,=("ord_806569166860_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 05:30 AM","13, Jun 2019 06:20 AM","13, Jun 2019 06:50 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,5.777494430541992,,=(""),=(""),,=(""),=(""),,,,,,Cust_9820,User_1504,,10,,,,-,0.0,0,NA,NA,Y,3754,-,-,Geofence Not Mapped,-
Ord_3445415_test,=("Ord_5688056_test"),Test Automation Client,Kolkata,Kolkata,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Kolkata,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 05:28 AM","13, Jun 2019 06:18 AM","13, Jun 2019 06:48 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Intransit,15,-,User_6813674,0698958,Planning,TRIP-9643,"14, Jun 2019 05:31 PM","12, Jun 2019 11:59 PM",=(""),2046.29,,1656.144287109375,,"12, Jun 2019 11:59 PM","14, Jun 2019 05:31 PM",,=(""),=(""),,,,,1,Cust_6933,User_1676,,1,,,,-,0.0,0,NA,NA,Y,3756,-,-,Geofence Not Mapped,-
Ord_7044856_test,=("Ord_2031141_test"),Test Automation Client,Kolkata,Kolkata,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Kolkata,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 05:18 AM","13, Jun 2019 06:08 AM","13, Jun 2019 06:38 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Intransit,15,-,User_2359318,0777257,Planning,TRIP-9641,"14, Jun 2019 05:21 PM","12, Jun 2019 11:49 PM",=(""),2046.29,,1656.144287109375,,"12, Jun 2019 11:49 PM","14, Jun 2019 05:21 PM",,=(""),=(""),,,,,1,Cust_3723,User_9973,,1,,,,-,0.0,0,NA,NA,Y,3766,-,-,Geofence Not Mapped,-
Ord_0691516_UPD,=("ord_798313778250_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,nullMumbai,400076",19.1092,72.8545,Delivery,Forward,,,"08, Jun 2019 05:12 AM","13, Jun 2019 06:52 AM","13, Jun 2019 07:52 AM",,Prepaid,65.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,8.558,,=(""),=(""),,=(""),=(""),,,,,,Cust_3196,User_0005,,10,,,,-,0.0,0,NA,NA,Y,3692,-,-,Geofence Not Mapped,-
Ord_9090457_test,=("Ord_9594758_test"),Test Automation Client,Mumbai,Mumbai,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 05:11 AM","13, Jun 2019 06:01 AM","13, Jun 2019 06:31 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,User_7266403,1624131,Planning,TRIP-9639,"13, Jun 2019 06:16 AM",=(""),=(""),20.712,,18.998411178588867,,"13, Jun 2019 05:21 AM","13, Jun 2019 06:16 AM",,=(""),=(""),,,,,1,Cust_9837,User_4062,,10,,,,-,0.0,0,NA,NA,Y,3772,-,-,Geofence Not Mapped,-
Ord_5069297_test,=("Ord_5362699_test"),Test Automation Client,Mumbai,Mumbai,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 05:11 AM","13, Jun 2019 06:01 AM","13, Jun 2019 06:31 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,User_8971348,1020351,Planning,TRIP-9637,"13, Jun 2019 06:16 AM",=(""),=(""),20.712,,18.998411178588867,,"13, Jun 2019 05:20 AM","13, Jun 2019 06:16 AM",,=(""),=(""),,,,,1,Cust_5807,User_4390,,10,,,,-,0.0,0,NA,NA,Y,3773,-,-,Geofence Not Mapped,-
Ord_4614110_test,=("Ord_4977551_test"),Test Automation Client,Mumbai,Mumbai,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 05:10 AM","13, Jun 2019 06:00 AM","13, Jun 2019 06:30 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,User_9447905,0258271,Planning,TRIP-9635,"13, Jun 2019 06:15 AM",=(""),=(""),20.712,,18.998411178588867,,"13, Jun 2019 05:19 AM","13, Jun 2019 06:15 AM",,=(""),=(""),,,,,1,Cust_7441,User_4320,,10,,,,-,0.0,0,NA,NA,Y,3774,-,-,Geofence Not Mapped,-
Ord_5024366_test,=("ord_224524202979_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1122,72.9099,Delivery,Forward,,,"08, Jun 2019 05:08 AM","13, Jun 2019 05:58 AM","13, Jun 2019 06:28 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,0.677,,=(""),=(""),,=(""),=(""),,,,,,Cust_5780,User_5387,,10,,,,-,0.0,0,NA,NA,Y,3776,-,-,Geofence Not Mapped,-
Ord_3810975_test,=("Ord_4425948_test"),Test Automation Client,Kolkata,Kolkata,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Kolkata,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 05:04 AM","13, Jun 2019 05:54 AM","13, Jun 2019 06:24 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Intransit,15,-,User_6018469,9907502,Planning,TRIP-9633,"14, Jun 2019 05:08 PM","12, Jun 2019 11:36 PM",=(""),2046.29,,1656.144287109375,,"12, Jun 2019 11:36 PM","14, Jun 2019 05:08 PM",,=(""),=(""),,,,,1,Cust_3556,User_3469,,1,,,,-,0.0,0,NA,NA,Y,3779,-,-,Geofence Not Mapped,-
Ord_3816706_test,=("ord_048197036046_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1122,72.9099,Delivery,Forward,,,"08, Jun 2019 05:04 AM","13, Jun 2019 05:54 AM","13, Jun 2019 06:24 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,0.677,,=(""),=(""),,=(""),=(""),,,,,,Cust_6298,User_5159,,10,,,,-,0.0,0,NA,NA,Y,3780,-,-,Geofence Not Mapped,-
Ord_8047640_File,=("OrdWallets_2612914_File"),Account_Test,Mumbai,Mumbai,"A901 Supreme Business Park,South Avenue,Powai,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,Delivery Boy,,"12, Jun 2019 11:15 PM","13, Jun 2019 12:20 AM","13, Jun 2019 12:50 AM",,COD,2000.0000,2000.0000,2000.0000,-,-,-,,,Delivered,10,-,,-,-,,=(""),"12, Jun 2019 11:34 PM","12, Jun 2019 11:34 PM",0.0,,18.998411178588867,,=(""),=(""),0,=(""),"12, Jun 2019 11:34 PM",,,,,,Cust_1521,User_9497,,6,4.0,500.0,,-,0.0,1,NA,NA,N,-,-,-,Geofence Not Mapped,-
Ord_2662087_test,=("ord_370396154020_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1122,72.9099,Delivery,Forward,,,"08, Jun 2019 05:00 AM","13, Jun 2019 05:50 AM","13, Jun 2019 06:20 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,0.677,,=(""),=(""),,=(""),=(""),,,,,,Cust_4346,User_2207,,10,,,,-,0.0,0,NA,NA,Y,3784,-,-,Geofence Not Mapped,-
Ord_6098304_test,=("ord_542534799398_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 04:58 AM","13, Jun 2019 05:48 AM","13, Jun 2019 06:18 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,User_958627996,E_87630425,Manually,TRIP-9629,"15, Jun 2019 05:43 AM",=(""),=(""),8.57,,5.777494430541992,,"15, Jun 2019 05:01 AM","15, Jun 2019 05:43 AM",,=(""),=(""),,,,,1,Cust_1203,User_1069,,10,,,,-,0.0,0,NA,NA,Y,3786,-,-,Geofence Not Mapped,-
4881469,=("C4881469"),Test Automation Client,Mumbai,Mumbai,"supreme business park,hiranandani,powai,Mumbai,SINGAPORE,400076",19.1245,72.8937,Delivery,Forward,,,"02, Jun 2017 11:30 AM","12, Jun 2019 11:26 PM","12, Jun 2019 11:26 PM",,Prepaid,0.0000,0.0000,0.0000,-,-,-,,0.0000,Delivered,12,-,Auto4881469,4881469,Planning,TRIP-9630,"12, Jun 2019 11:38 PM","12, Jun 2019 11:27 PM","12, Jun 2019 11:27 PM",23.851,,16.876605987548828,,"12, Jun 2019 10:36 PM","12, Jun 2019 11:38 PM",0,=(""),"12, Jun 2019 11:27 PM",,,,,1,4881469,4881469,,1,,,,-,0.0,1,NA,NA,Y,0,-,-,Geofence Not Mapped,-
Awb_2371903,=("ord_169692601856_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Powai,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1115,72.9093,Delivery,Forward,,,"12, Jun 2019 11:02 PM","13, Jun 2019 12:07 AM","13, Jun 2019 12:37 AM",,COD,200.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,0.42653268575668335,,=(""),=(""),,=(""),=(""),,,,,,Cust_7584,User_7341,,2,10.0,10.1,,-,0.0,0,NA,NA,Y,4127,-,-,Geofence Not Mapped,-
Ord_9319736_test,=("ord_214850116707_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 04:38 AM","13, Jun 2019 05:28 AM","13, Jun 2019 05:58 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,5.777494430541992,,=(""),=(""),,=(""),=(""),,,,,,Cust_9091,User_8942,,10,,,,-,0.0,0,NA,NA,Y,3805,OUTSCANNED,-,Geofence Not Mapped,-
Ord_8477711_test,=("ord_055763402379_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 04:27 AM","13, Jun 2019 05:17 AM","13, Jun 2019 05:47 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,5.777494430541992,,=(""),=(""),,=(""),=(""),,,,,,Cust_1332,User_3716,,10,,,,-,0.0,0,NA,NA,Y,3816,-,-,Geofence Not Mapped,-
Ord_6144078_File,=("Ord_3560007_File"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Powai,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,Delivery Boy,,"12, Jun 2019 10:40 PM","12, Jun 2019 11:45 PM","13, Jun 2019 12:15 AM",,COD,2000.0000,-,0.0000,-,-,-,,,Not Dispatched,10,-,,-,-,,=(""),=(""),=(""),0.0,,5.777494430541992,,=(""),=(""),,=(""),=(""),,,,,,Cust_1524,User_9360,,6,4.0,500.0,,-,0.0,0,NA,NA,Y,4149,-,-,Geofence Not Mapped,-
Awb_5631688,=("ord_752350130458_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Powai,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1115,72.9093,Delivery,Forward,,,"12, Jun 2019 10:25 PM","12, Jun 2019 10:30 PM","12, Jun 2019 11:00 PM",,COD,200.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,0.74,,=(""),=(""),,=(""),=(""),,,,,,Cust_2592,User_5013,,2,10.0,10.1,,-,0.0,0,NA,NA,Y,4224,-,-,Geofence Not Mapped,-
Awb_5879286,=("ord_601162646433_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Powai,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1115,72.9093,Delivery,Forward,,,"12, Jun 2019 10:23 PM","12, Jun 2019 11:28 PM","12, Jun 2019 11:58 PM",,COD,200.0000,-,0.0000,-,-,-,,,CANCELLED,15,-,,-,-,,=(""),"12, Jun 2019 10:47 PM","12, Jun 2019 10:47 PM",0.0,,0.42653268575668335,,=(""),=(""),0,=(""),"12, Jun 2019 10:47 PM",,,,,,Cust_8584,User_0967,,2,10.0,10.1,,Delivery Boy not available,0.0,0,NA,NA,N,-,-,-,Geofence Not Mapped,-
Ord_7315635_test,=("ord_770241082106_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 04:12 AM","13, Jun 2019 05:02 AM","13, Jun 2019 05:32 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,5.777494430541992,,=(""),=(""),,=(""),=(""),,,,,,Cust_3967,User_0172,,10,,,,-,0.0,0,NA,NA,Y,3831,-,-,Geofence Not Mapped,-
Awb_3485938,=("ord_837408126210_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Powai,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1115,72.9093,Delivery,Forward,,,"12, Jun 2019 10:21 PM","12, Jun 2019 11:26 PM","12, Jun 2019 11:56 PM",,COD,200.0000,-,0.0000,-,-,-,,,Attempted Delivery,15,-,,-,-,,=(""),"12, Jun 2019 10:45 PM","12, Jun 2019 10:45 PM",0.0,,0.42653268575668335,,=(""),=(""),0,=(""),"12, Jun 2019 10:45 PM",,,0.0,0.0,,Cust_2680,User_5065,,2,10.0,10.1,,No customer at delivery location,0.0,1,NA,NA,N,-,-,-,Geofence Not Mapped,-
Awb_8547869,=("ord_516480970074_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Powai,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1115,72.9093,Delivery,Forward,,,"12, Jun 2019 10:20 PM","12, Jun 2019 11:25 PM","12, Jun 2019 11:55 PM",,COD,200.0000,200.0000,200.0000,-,-,-,,,Delivered,15,-,,-,-,,=(""),"12, Jun 2019 10:43 PM","12, Jun 2019 10:43 PM",0.0,,0.42653268575668335,,=(""),=(""),0,=(""),"12, Jun 2019 10:43 PM",,,,,,Cust_6534,User_3644,,2,10.0,10.1,,-,0.0,1,NA,NA,N,-,-,-,Geofence Not Mapped,-
Awb_0177751,=("ord_396234635379_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Powai,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1115,72.9093,Delivery,Forward,,,"12, Jun 2019 10:18 PM","12, Jun 2019 10:23 PM","12, Jun 2019 10:53 PM",,COD,200.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,0.42653268575668335,,=(""),=(""),,=(""),=(""),,,,,,Cust_6736,User_2806,,2,10.0,10.1,,-,0.0,0,NA,NA,Y,4231,-,-,Geofence Not Mapped,-
Ord_3195470_test,=("Ord_2227865_test"),Test Automation Client,Delhi,Delhi,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Delhi,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 04:06 AM","13, Jun 2019 04:56 AM","13, Jun 2019 05:26 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Intransit,15,-,User_9746324,9980945,Planning,TRIP-9622,"12, Jun 2019 11:05 PM","12, Jun 2019 10:38 PM",=(""),2.87,,1.6686804294586182,,"12, Jun 2019 10:38 PM","12, Jun 2019 11:05 PM",,=(""),=(""),,,,,1,Cust_8683,User_4007,,1,,,,-,0.0,0,NA,NA,Y,3838,-,-,Geofence Not Mapped,-
Ord_8030831_test,=("Ord_1179815_test"),Test Automation Client,Delhi,Delhi,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Delhi,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 04:03 AM","13, Jun 2019 04:53 AM","13, Jun 2019 05:23 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Intransit,15,-,User_2169957,9661390,Planning,TRIP-9620,"12, Jun 2019 11:02 PM","12, Jun 2019 10:35 PM",=(""),2.87,,1.6686804294586182,,"12, Jun 2019 10:35 PM","12, Jun 2019 11:02 PM",,=(""),=(""),,,,,1,Cust_1934,User_8395,,1,,,,-,0.0,0,NA,NA,Y,3840,-,-,Geofence Not Mapped,-
